30712,42884;;Worst;Best;AVG;STD
29485,03987;;;;;
25571,15793;;;;;
32503,70063;;;;;
28271,1446;;;;;
31727,59343;;;;;
28221,88319;;;;;
30701,74124;;;;;
27311,78647;;;;;
31169,3624;;;;;
33160,65726;;;;;
32338,70372;;;;;
31748,01224;;;;;
31323,76377;;;;;
31955,70319;;;;;
29659,54571;;;;;
31475,19524;;;;;
29672,5545;;;;;
32947,80632;;;;;
30832,17789;;;;;
31447,57835;;;;;
31699,80396;;;;;
31775,38055;;;;;
29904,12238;;;;;
32228,80717;;;;;
27876,61025;;;;;
28957,77328;;;;;
28393,30396;;;;;
27469,12233;;;;;
32058,77502;;;;;
32587,04391;;;;;
28388,35523;;;;;
29820,66197;;;;;
27261,6093;;;;;
27988,45634;;;;;
30052,83873;;;;;
31621,75476;;;;;
29237,14985;;;;;
31627,044;;;;;
31961,70634;;;;;
33169,50368;;;;;
30526,56833;;;;;
29618,6492;;;;;
30039,54788;;;;;
28312,86812;;;;;
28766,55958;;;;;
29054,51185;;;;;
28642,25517;;;;;
30658,86903;;;;;
30968,72965;;;;;
29765,86166;;;;;
32192,53746;;;;;
32302,50272;;;;;
29426,85203;;;;;
29062,63195;;;;;
27241,86408;;;;;
29312,45641;;;;;
30595,08946;;;;;
32446,71764;;;;;
29769,96617;;;;;
32175,53703;;;;;
27312,77204;;;;;
31697,89032;;;;;
29727,25444;;;;;
30653,93586;;;;;
33069,72805;;;;;
33274,01171;;;;;
29393,45954;;;;;
28824,83846;;;;;
27832,7255;;;;;
29437,54784;;;;;
32690,55316;;;;;
27134,95568;;;;;
30041,07207;;;;;
29565,05749;;;;;
29529,59374;;;;;
29755,84397;;;;;
31280,11749;;;;;
28792,50705;;;;;
27922,60602;;;;;
29175,7185;;;;;
30602,34838;;;;;
28703,07605;;;;;
29173,11741;;;;;
26105,8562;;;;;
29529,96472;;;;;
30302,04713;;;;;
29952,12301;;;;;
28308,79713;;;;;
30886,11962;;;;;
28522,3037;;;;;
27863,87804;;;;;
33369,02084;;;;;
32264,02016;;;;;
33229,04687;;;;;
30379,44148;;;;;
29260,76588;;;;;
30087,28034;;;;;
30765,36324;;;;;
30658,59274;;;;;
29690,37937;;;;;
30093,40816;;;;;
31533,68366;;;;;
31742,2297;;;;;
28924,01086;;;;;
28250,3051;;;;;
29176,03413;;;;;
29817,83594;;;;;
30945,31799;;;;;
30663,56179;;;;;
29531,93553;;;;;
32207,11902;;;;;
28041,92108;;;;;
28542,59179;;;;;
28232,47873;;;;;
30326,03307;;;;;
27181,07632;;;;;
31078,01912;;;;;
31504,59339;;;;;
27701,01391;;;;;
28625,83234;;;;;
27910,16892;;;;;
28205,62064;;;;;
29338,51186;;;;;
29060,57708;;;;;
29648,25256;;;;;
31599,20641;;;;;
29761,23021;;;;;
27153,72379;;;;;
30387,38201;;;;;
28528,04963;;;;;
31712,87281;;;;;
31083,73615;;;;;
31419,23663;;;;;
31864,7416;;;;;
28508,50056;;;;;
28477,89319;;;;;
28360,33294;;;;;
30037,93469;;;;;
31446,6666;;;;;
30984,6085;;;;;
31024,3341;;;;;
31171,7443;;;;;
25794,86275;;;;;
27288,46382;;;;;
31137,62445;;;;;
31403,53547;;;;;
30298,20699;;;;;
32292,72221;;;;;
30942,65316;;;;;
30765,94717;;;;;
31319,59964;;;;;
30167,60336;;;;;
32101,5108;;;;;
30059,25311;;;;;
26847,04108;;;;;
31344,32362;;;;;
30253,27806;;;;;
31060,39725;;;;;
29530,38155;;;;;
31916,63581;;;;;
26236,86892;;;;;
32079,64843;;;;;
28410,69142;;;;;
30382,43626;;;;;
32239,96487;;;;;
28007,01794;;;;;
31082,0744;;;;;
30892,7752;;;;;
29014,10867;;;;;
30227,53028;;;;;
30185,87511;;;;;
33309,31366;;;;;
32250,28093;;;;;
27849,89413;;;;;
31976,70908;;;;;
29836,36971;;;;;
31743,87461;;;;;
31125,62669;;;;;
31597,06062;;;;;
29426,53852;;;;;
30009,72306;;;;;
31992,43668;;;;;
29362,32589;;;;;
29573,09012;;;;;
27982,64606;;;;;
29154,85979;;;;;
30645,81029;;;;;
28802,23146;;;;;
28484,46717;;;;;
30442,92522;;;;;
26475,81047;;;;;
29769,11514;;;;;
30339,72259;;;;;
32371,9685;;;;;
31053,45943;;;;;
30109,11331;;;;;
29900,59378;;;;;
30423,05123;;;;;
31800,41774;;;;;
28200,63528;;;;;
31393,78132;;;;;
28305,29792;;;;;
31459,59044;;;;;
30012,34896;;;;;
27210,01749;;;;;
30263,88431;;;;;
28585,74457;;;;;
29333,53387;;;;;
27252,26709;;;;;
32644,98134;;;;;
32424,28438;;;;;
28436,97143;;;;;
29837,57321;;;;;
27449,99736;;;;;
26575,39288;;;;;
29615,06622;;;;;
28820,79435;;;;;
31687,25275;;;;;
29973,94766;;;;;
32066,11231;;;;;
32736,70691;;;;;
29544,71319;;;;;
27705,75039;;;;;
31920,18576;;;;;
28765,01402;;;;;
28537,58675;;;;;
28502,80317;;;;;
30293,31424;;;;;
29215,05508;;;;;
27509,78951;;;;;
29436,23992;;;;;
30447,38732;;;;;
29909,38185;;;;;
31077,41183;;;;;
32215,34552;;;;;
30115,27156;;;;;
27478,19002;;;;;
30155,61055;;;;;
30194,58248;;;;;
30634,63887;;;;;
27396,54621;;;;;
27612,699;;;;;
30108,82121;;;;;
32133,00904;;;;;
29683,61453;;;;;
30721,61744;;;;;
26216,11168;;;;;
27292,02325;;;;;
30071,92287;;;;;
28670,71758;;;;;
32710,68553;;;;;
29908,68964;;;;;
29729,26292;;;;;
28458,0414;;;;;
26679,3514;;;;;
28676,90597;;;;;
30388,98237;;;;;
30081,41962;;;;;
31467,39719;;;;;
26869,70937;;;;;
29839,74772;;;;;
28558,06405;;;;;
29718,77331;;;;;
30186,07394;;;;;
33317,06081;;;;;
30927,71064;;;;;
30267,52111;;;;;
27394,03308;;;;;
27660,6172;;;;;
28127,3472;;;;;
28923,41075;;;;;
28791,08924;;;;;
30062,53294;;;;;
30954,91279;;;;;
29345,55227;;;;;
31451,78536;;;;;
31565,72301;;;;;
29321,26811;;;;;
32899,05475;;;;;
30761,21066;;;;;
30733,82471;;;;;
29978,60136;;;;;
29758,52787;;;;;
29925,91936;;;;;
28549,96336;;;;;
30952,24919;;;;;
33368,24714;;;;;
30291,23585;;;;;
31303,86226;;;;;
30926,92541;;;;;
26854,14269;;;;;
31539,31797;;;;;
30004,20491;;;;;
31541,76517;;;;;
27482,21392;;;;;
32176,4641;;;;;
31949,30959;;;;;
30908,98923;;;;;
28694,70747;;;;;
27765,23392;;;;;
32210,27342;;;;;
31787,6082;;;;;
31095,06262;;;;;
30955,01057;;;;;
27698,40142;;;;;
29934,98422;;;;;
29597,03191;;;;;
32013,54333;;;;;
28448,4439;;;;;
30665,4092;;;;;
29499,90897;;;;;
27854,76773;;;;;
30389,11098;;;;;
28246,24644;;;;;
30620,64397;;;;;
30093,53241;;;;;
30404,94477;;;;;
31899,27029;;;;;
31152,25707;;;;;
28055,76312;;;;;
29853,07917;;;;;
28944,17106;;;;;
30832,48472;;;;;
29004,07564;;;;;
29752,90577;;;;;
28817,09238;;;;;
29786,82555;;;;;
32477,60536;;;;;
30596,0408;;;;;
29750,43491;;;;;
31722,66125;;;;;
30471,32777;;;;;
30084,76274;;;;;
29352,45833;;;;;
28846,98162;;;;;
33641,1916;;;;;
28757,12248;;;;;
28383,44359;;;;;
28875,28033;;;;;
29848,15674;;;;;
29508,81518;;;;;
29200,80045;;;;;
32177,93346;;;;;
29862,94561;;;;;
29966,6192;;;;;
28833,73745;;;;;
30268,10692;;;;;
28058,55026;;;;;
30891,52656;;;;;
30752,66314;;;;;
30970,92886;;;;;
29524,191;;;;;
29605,70346;;;;;
29299,68316;;;;;
30179,45562;;;;;
32465,95853;;;;;
28773,71412;;;;;
28287,71805;;;;;
31004,20528;;;;;
30085,48859;;;;;
31679,11621;;;;;
29407,26978;;;;;
28901,33295;;;;;
30559,08454;;;;;
29393,91711;;;;;
28818,7544;;;;;
28427,68459;;;;;
29897,30895;;;;;
29273,99294;;;;;
29243,53359;;;;;
25152,87533;;;;;
29681,32606;;;;;
29036,776;;;;;
31135,18339;;;;;
30997,59693;;;;;
26432,45341;;;;;
30188,37407;;;;;
26823,64388;;;;;
32212,30878;;;;;
32832,19785;;;;;
28453,02105;;;;;
30506,28859;;;;;
32297,82281;;;;;
29897,36372;;;;;
30284,44968;;;;;
31531,27627;;;;;
32020,26443;;;;;
30381,68871;;;;;
31179,19229;;;;;
33630,78587;;;;;
31682,23434;;;;;
31087,06004;;;;;
28925,72149;;;;;
30364,47228;;;;;
30376,43888;;;;;
31453,13584;;;;;
27663,87383;;;;;
31137,35504;;;;;
29524,3991;;;;;
27037,36715;;;;;
30584,12186;;;;;
31134,91625;;;;;
28127,09454;;;;;
31282,94585;;;;;
29570,29222;;;;;
29208,24995;;;;;
31410,80493;;;;;
28760,231;;;;;
29485,55349;;;;;
32084,73254;;;;;
31161,26366;;;;;
31944,34723;;;;;
30392,10808;;;;;
27800,31345;;;;;
29771,56369;;;;;
31722,50278;;;;;
31824,60737;;;;;
30441,73285;;;;;
30056,39333;;;;;
33594,62347;;;;;
30021,06705;;;;;
32885,67174;;;;;
32573,22249;;;;;
29987,69147;;;;;
27398,15955;;;;;
29679,08862;;;;;
27553,18086;;;;;
31562,39676;;;;;
31284,175;;;;;
29413,28673;;;;;
29266,62191;;;;;
30897,5;;;;;
30247,45648;;;;;
29429,09233;;;;;
27742,49833;;;;;
31646,55909;;;;;
27898,52646;;;;;
30144,35963;;;;;
28931,06155;;;;;
32897,44031;;;;;
30090,86506;;;;;
31042,06547;;;;;
28224,56416;;;;;
29102,54769;;;;;
28668,79513;;;;;
28829,52222;;;;;
32036,18979;;;;;
30928,87245;;;;;
29717,34539;;;;;
31340,47989;;;;;
29496,54565;;;;;
27718,48238;;;;;
31496,35566;;;;;
29951,43213;;;;;
30036,70377;;;;;
29706,32947;;;;;
32844,74707;;;;;
30729,1901;;;;;
31407,46125;;;;;
28249,10423;;;;;
29351,09256;;;;;
28826,65651;;;;;
28183,54525;;;;;
30095,06557;;;;;
28832,76086;;;;;
29788,52895;;;;;
31225,12833;;;;;
27668,46986;;;;;
28134,75492;;;;;
29907,97718;;;;;
28535,67192;;;;;
29566,92222;;;;;
29823,93224;;;;;
31553,05154;;;;;
31142,74411;;;;;
31711,61894;;;;;
30551,07145;;;;;
29426,64127;;;;;
28083,99595;;;;;
32665,98533;;;;;
30199,25462;;;;;
30567,56711;;;;;
32849,60759;;;;;
29554,75181;;;;;
28365,54838;;;;;
25105,44365;;;;;
31501,81258;;;;;
32535,81528;;;;;
31858,79934;;;;;
32912,66336;;;;;
30032,01208;;;;;
30093,06708;;;;;
30243,3435;;;;;
29103,23426;;;;;
30713,10381;;;;;
30712,0281;;;;;
29808,6755;;;;;
31526,21814;;;;;
30220,80466;;;;;
29992,29454;;;;;
31896,63685;;;;;
30660,19594;;;;;
30345,9779;;;;;
27929,49057;;;;;
31365,91975;;;;;
29407,38988;;;;;
29322,03596;;;;;
29662,85181;;;;;
29365,81335;;;;;
31776,82159;;;;;
32433,98874;;;;;
32197,14435;;;;;
27541,67279;;;;;
29195,80883;;;;;
30558,98983;;;;;
27057,61184;;;;;
30547,35892;;;;;
27765,88593;;;;;
30802,03339;;;;;
31202,09184;;;;;
30587,04467;;;;;
25756,23578;;;;;
33045,67626;;;;;
31775,38968;;;;;
29647,6502;;;;;
29205,62122;;;;;
29853,45071;;;;;
30967,28866;;;;;
28919,16863;;;;;
28187,30598;;;;;
30455,23652;;;;;
31947,19144;;;;;
30720,8411;;;;;
30966,62775;;;;;
30658,76567;;;;;
29829,41135;;;;;
29987,38636;;;;;
30497,72347;;;;;
30396,05182;;;;;
27941,07505;;;;;
23911,00094;;;;;
33322,94745;;;;;
28824,70989;;;;;
30202,81639;;;;;
29717,24869;;;;;
26694,07988;;;;;
29424,96379;;;;;
29857,73194;;;;;
31880,00129;;;;;
31041,29427;;;;;
30902,27044;;;;;
28902,3443;;;;;
29307,35416;;;;;
32339,61595;;;;;
29878,66666;;;;;
29359,34872;;;;;
30235,17756;;;;;
29372,48927;;;;;
29471,22853;;;;;
26784,47213;;;;;
31618,05084;;;;;
27223,39076;;;;;
29843,80368;;;;;
33140,64924;;;;;
32529,92019;;;;;
28004,60105;;;;;
31803,13047;;;;;
30685,65852;;;;;
29566,2835;;;;;
27366,73473;;;;;
28488,28066;;;;;
30372,98634;;;;;
28898,38558;;;;;
28488,73068;;;;;
28762,63283;;;;;
29398,59975;;;;;
31401,98605;;;;;
27248,01309;;;;;
30329,81721;;;;;
28551,88692;;;;;
25949,55164;;;;;
31397,01931;;;;;
31651,62541;;;;;
28962,47744;;;;;
28278,12352;;;;;
31339,89732;;;;;
27558,50257;;;;;
28563,69678;;;;;
26451,19597;;;;;
29686,24465;;;;;
29046,58327;;;;;
32059,44361;;;;;
29025,26214;;;;;
30754,00772;;;;;
28292,16622;;;;;
31485,28466;;;;;
29481,62224;;;;;
29378,34423;;;;;
30141,6652;;;;;
31749,8712;;;;;
30796,26232;;;;;
28189,07424;;;;;
31038,32866;;;;;
27701,18549;;;;;
30338,04739;;;;;
29473,34813;;;;;
26403,68621;;;;;
31164,73579;;;;;
29923,82912;;;;;
28972,1889;;;;;
31085,12868;;;;;
30246,28047;;;;;
28194,28778;;;;;
28567,06373;;;;;
31482,7288;;;;;
30408,19599;;;;;
28967,5658;;;;;
29836,55371;;;;;
32183,50745;;;;;
29716,35374;;;;;
30311,66047;;;;;
31500,71314;;;;;
29370,64274;;;;;
30439,30435;;;;;
29320,98024;;;;;
30821,75956;;;;;
31633,66226;;;;;
30365,89019;;;;;
32234,92989;;;;;
29592,50773;;;;;
29781,14505;;;;;
30978,06019;;;;;
29384,13304;;;;;
26504,55314;;;;;
31594,64317;;;;;
32319,73003;;;;;
31966,50529;;;;;
27019,31212;;;;;
31255,43417;;;;;
29207,37329;;;;;
29119,50801;;;;;
28689,44592;;;;;
27928,43958;;;;;
29677,93021;;;;;
28890,1235;;;;;
30124,71972;;;;;
28225,57639;;;;;
32314,78087;;;;;
29189,05598;;;;;
32373,01575;;;;;
30558,0148;;;;;
27588,2324;;;;;
29251,68255;;;;;
26737,29026;;;;;
32094,52183;;;;;
29841,61462;;;;;
29362,20407;;;;;
29863,22477;;;;;
26487,77112;;;;;
31526,79543;;;;;
30290,60062;;;;;
29295,52176;;;;;
30399,8148;;;;;
27757,45197;;;;;
28046,62042;;;;;
27836,7595;;;;;
32016,19551;;;;;
31016,23386;;;;;
30671,85655;;;;;
26379,1664;;;;;
31427,36295;;;;;
30188,63374;;;;;
30414,42219;;;;;
28841,07239;;;;;
28712,76177;;;;;
30997,81142;;;;;
32462,96124;;;;;
29445,56998;;;;;
28551,41981;;;;;
31133,4804;;;;;
30554,92255;;;;;
28653,00038;;;;;
27810,34594;;;;;
29808,1106;;;;;
30361,97745;;;;;
29614,34118;;;;;
29771,63863;;;;;
28804,73078;;;;;
30046,05032;;;;;
32610,03988;;;;;
29409,90454;;;;;
30275,34499;;;;;
28199,83463;;;;;
32297,82835;;;;;
30555,10058;;;;;
27261,18495;;;;;
32012,03569;;;;;
31492,57923;;;;;
28799,15312;;;;;
28415,22838;;;;;
30073,0781;;;;;
28857,77351;;;;;
29943,08326;;;;;
28376,36066;;;;;
32332,42941;;;;;
31757,30802;;;;;
28915,89733;;;;;
28752,14322;;;;;
33530,31723;;;;;
30363,62514;;;;;
30220,16547;;;;;
28697,60786;;;;;
29758,68256;;;;;
28761,44597;;;;;
28447,19458;;;;;
31749,96398;;;;;
32417,77116;;;;;
29545,76246;;;;;
30544,83152;;;;;
31032,82409;;;;;
29229,9339;;;;;
30595,5343;;;;;
30479,05519;;;;;
30239,32034;;;;;
31202,50838;;;;;
26447,94296;;;;;
27082,44348;;;;;
31143,3761;;;;;
29151,39774;;;;;
28052,75762;;;;;
30783,42651;;;;;
31223,47178;;;;;
28753,97425;;;;;
31063,93993;;;;;
30413,84049;;;;;
30450,16824;;;;;
29200,70426;;;;;
32157,01157;;;;;
25916,0921;;;;;
29677,06545;;;;;
31655,3813;;;;;
29695,19407;;;;;
30347,08395;;;;;
28194,84457;;;;;
30637,70677;;;;;
30906,94612;;;;;
31587,68987;;;;;
28751,59617;;;;;
29834,09822;;;;;
29487,23227;;;;;
30483,78162;;;;;
30551,61899;;;;;
31324,65773;;;;;
30365,91145;;;;;
29826,58113;;;;;
30687,14725;;;;;
30676,65552;;;;;
31553,81461;;;;;
28921,18851;;;;;
30877,87527;;;;;
27662,9547;;;;;
31051,90267;;;;;
27653,87603;;;;;
31557,62912;;;;;
30524,21547;;;;;
31374,65322;;;;;
30181,55975;;;;;
31256,30196;;;;;
28578,60357;;;;;
29488,55228;;;;;
30148,22;;;;;
30114,7753;;;;;
26978,81239;;;;;
27762,91693;;;;;
29758,44107;;;;;
30331,56835;;;;;
31763,09421;;;;;
29398,37896;;;;;
29120,7211;;;;;
32857,96609;;;;;
28713,94371;;;;;
28496,12572;;;;;
29680,05215;;;;;
29001,06733;;;;;
29789,53795;;;;;
27293,40622;;;;;
26920,96067;;;;;
31001,46424;;;;;
28528,97894;;;;;
29246,82497;;;;;
30043,51311;;;;;
31302,68761;;;;;
27974,03515;;;;;
29532,43065;;;;;
29855,24516;;;;;
30817,76093;;;;;
30021,70334;;;;;
28543,15502;;;;;
29273,12374;;;;;
31364,3288;;;;;
32936,01106;;;;;
32664,73795;;;;;
29316,9697;;;;;
30823,14371;;;;;
32718,10524;;;;;
26933,96149;;;;;
25680,47765;;;;;
29965,23621;;;;;
29405,07072;;;;;
31387,35929;;;;;
27462,05626;;;;;
28907,85294;;;;;
29102,39405;;;;;
28992,12019;;;;;
28542,90792;;;;;
30297,53948;;;;;
26372,60748;;;;;
29751,0619;;;;;
28812,36729;;;;;
28162,98879;;;;;
31051,69508;;;;;
28973,84792;;;;;
28355,0628;;;;;
28404,84693;;;;;
30031,09947;;;;;
28422,16724;;;;;
27846,44736;;;;;
33593,04315;;;;;
32390,94352;;;;;
30826,25107;;;;;
25543,78194;;;;;
27685,67772;;;;;
28793,01685;;;;;
29564,38148;;;;;
30187,62624;;;;;
30008,6487;;;;;
31230,50035;;;;;
32768,34275;;;;;
31686,6548;;;;;
27599,67046;;;;;
29136,96545;;;;;
28640,88198;;;;;
32592,79089;;;;;
31159,0511;;;;;
30908,4439;;;;;
30542,25886;;;;;
29205,07253;;;;;
32269,89328;;;;;
31563,19074;;;;;
32502,30998;;;;;
28100,81621;;;;;
30838,38081;;;;;
28443,00959;;;;;
30709,79727;;;;;
30006,82402;;;;;
30249,40304;;;;;
30149,07437;;;;;
30619,54987;;;;;
32360,70122;;;;;
29554,26718;;;;;
28564,02002;;;;;
27108,83838;;;;;
31386,68947;;;;;
30412,49247;;;;;
27216,86539;;;;;
29413,08269;;;;;
27806,80506;;;;;
30223,2053;;;;;
27749,30051;;;;;
29183,04803;;;;;
29250,59766;;;;;
29344,34803;;;;;
29488,15437;;;;;
31606,0349;;;;;
30673,3566;;;;;
29347,37795;;;;;
30746,83875;;;;;
30073,72335;;;;;
31948,67071;;;;;
26356,02087;;;;;
31013,91629;;;;;
29846,05283;;;;;
28854,27166;;;;;
27472,95351;;;;;
28801,87817;;;;;
30672,82107;;;;;
31566,20215;;;;;
32863,91248;;;;;
27956,78832;;;;;
31561,94177;;;;;
30148,8688;;;;;
32798,69812;;;;;
32396,42136;;;;;
28086,30427;;;;;
28164,27696;;;;;
30188,22149;;;;;
30202,33196;;;;;
32341,74148;;;;;
25912,73037;;;;;
31210,69089;;;;;
28844,85052;;;;;
30563,85821;;;;;
28006,16404;;;;;
30862,63895;;;;;
29613,33899;;;;;
32221,71415;;;;;
26270,1207;;;;;
26927,65475;;;;;
31396,61528;;;;;
28874,80631;;;;;
26411,94048;;;;;
29899,02715;;;;;
29340,62218;;;;;
29073,54065;;;;;
28692,98115;;;;;
31499,14408;;;;;
27022,72;;;;;
28567,58444;;;;;
31721,05766;;;;;
30539,00832;;;;;
32194,08422;;;;;
29209,23389;;;;;
28223,1077;;;;;
27746,87284;;;;;
31915,34862;;;;;
30201,73119;;;;;
25328,67981;;;;;
32912,44521;;;;;
30149,68927;;;;;
26846,22104;;;;;
30168,25697;;;;;
30005,21724;;;;;
28930,29843;;;;;
30237,48458;;;;;
31454,85386;;;;;
29411,29214;;;;;
30371,51662;;;;;
28737,33327;;;;;
29965,35387;;;;;
31210,17965;;;;;
31518,49119;;;;;
30840,89152;;;;;
31290,95187;;;;;
30419,80178;;;;;
29527,99713;;;;;
28266,25077;;;;;
31226,26822;;;;;
31083,48299;;;;;
27903,62723;;;;;
31962,00615;;;;;
27197,97752;;;;;
30765,63715;;;;;
30809,83496;;;;;
31168,70638;;;;;
27666,72387;;;;;
29872,87568;;;;;
30336,03568;;;;;
31180,36826;;;;;
31699,54405;;;;;
26700,80919;;;;;
29426,188;;;;;
29572,18129;;;;;
29088,80289;;;;;
29337,84441;;;;;
29407,4429;;;;;
31346,64313;;;;;
30104,15969;;;;;
29996,00586;;;;;
28147,29676;;;;;
28442,23347;;;;;
31445,63538;;;;;
26291,94989;;;;;
29488,01001;;;;;
30210,02114;;;;;
26694,04393;;;;;
28243,94842;;;;;
31619,99577;;;;;
30966,06651;;;;;
27194,1329;;;;;
28430,89675;;;;;
30157,25133;;;;;
29656,51565;;;;;
26422,40954;;;;;
30077,62457;;;;;
30827,25067;;;;;
32809,41498;;;;;
30531,89058;;;;;
31097,69394;;;;;
29355,90918;;;;;
28381,13924;;;;;
31991,23967;;;;;
28010,90602;;;;;
30754,60957;;;;;
32723,28265;;;;;
29258,6843;;;;;
30433,84112;;;;;
25436,04198;;;;;
30385,30947;;;;;
30538,81616;;;;;
28001,79174;;;;;
30045,01076;;;;;
30557,61326;;;;;
26516,75721;;;;;
31137,66343;;;;;
31039,76201;;;;;
28884,9811;;;;;
31062,40291;;;;;
30833,91883;;;;;
31300,1481;;;;;
29830,18917;;;;;
30998,13263;;;;;
32174,46172;;;;;
30860,82674;;;;;
31973,01787;;;;;
30076,07039;;;;;
30711,66522;;;;;
29954,59138;;;;;
29451,19905;;;;;
31648,25258;;;;;
29961,51566;;;;;
30137,02283;;;;;
26823,54509;;;;;
27476,732;;;;;
27884,54008;;;;;
32540,92688;;;;;
30265,87604;;;;;
28388,77734;;;;;
30392,81587;;;;;
31521,32182;;;;;
29259,26276;;;;;
30359,6528;;;;;
27471,27731;;;;;
28798,45815;;;;;
30593,74979;;;;;
31930,14391;;;;;
31481,98395;;;;;
29168,19861;;;;;
29175,17533;;;;;
29597,78008;;;;;
29222,97734;;;;;
29871,18139;;;;;
32378,1148;;;;;
30491,68436;;;;;
28886,75447;;;;;
30097,24026;;;;;
31080,95979;;;;;
29277,7593;;;;;
31827,54726;;;;;
33484,48365;;;;;
29831,60394;;;;;
28975,1291;;;;;
31097,8581;;;;;
29809,03646;;;;;
31032,48095;;;;;
30296,45635;;;;;
29585,0789;;;;;
31067,57861;;;;;
30006,18233;;;;;
27632,42922;;;;;
28898,94737;;;;;
27619,36411;;;;;
29647,84543;;;;;
30211,47577;;;;;
30623,62806;;;;;
29601,4699;;;;;
30865,13548;;;;;
27552,78376;;;;;
29629,00504;;;;;
30993,398;;;;;
29875,03931;;;;;
30115,43036;;;;;
27836,04198;;;;;
31419,35854;;;;;
30924,99111;;;;;
30200,25591;;;;;
30372,52434;;;;;
28600,72655;;;;;
29023,41914;;;;;
30435,04532;;;;;
29619,85498;;;;;
31959,57198;;;;;
31005,40728;;;;;
30754,63519;;;;;
28085,15777;;;;;
30816,16251;;;;;
31351,56017;;;;;
31200,79742;;;;;
26892,70963;;;;;
28727,81135;;;;;
29522,87931;;;;;
30352,20248;;;;;
28837,41151;;;;;
32706,02837;;;;;
29161,75125;;;;;
28511,74942;;;;;
31678,1259;;;;;
28101,90211;;;;;
30405,70317;;;;;
32008,18556;;;;;
28891,7787;;;;;
29520,51976;;;;;
28602,81883;;;;;
27122,94354;;;;;
31107,31586;;;;;
31518,89561;;;;;
29341,1535;;;;;
29108,3586;;;;;
31144,49747;;;;;
30433,30153;;;;;
30801,73995;;;;;
30722,04221;;;;;
30155,99726;;;;;
28087,35186;;;;;
29240,83149;;;;;
29638,69799;;;;;
29988,03054;;;;;
31576,5434;;;;;
28459,73696;;;;;
28497,60759;;;;;
32399,13517;;;;;
29989,18217;;;;;
30461,5881;;;;;
28694,22697;;;;;
31599,65854;;;;;
30129,01278;;;;;
32875,37891;;;;;
28997,36525;;;;;
27137,64402;;;;;
31612,15112;;;;;
29730,58623;;;;;
28433,57291;;;;;
28691,62791;;;;;
29967,458;;;;;
31082,91356;;;;;
30945,24325;;;;;
30233,54289;;;;;
30732,12626;;;;;
32761,06963;;;;;
32932,94735;;;;;
30316,80034;;;;;
28923,05156;;;;;
27932,3832;;;;;
29644,71648;;;;;
29135,87161;;;;;
30189,78017;;;;;
28523,60624;;;;;
30843,09332;;;;;
27542,48354;;;;;
31051,04784;;;;;
28815,88118;;;;;
30584,05945;;;;;
26885,4009;;;;;
28337,18877;;;;;
29567,72471;;;;;
30224,8954;;;;;
27799,04839;;;;;
29873,45178;;;;;
30627,48038;;;;;
30042,58051;;;;;
29907,07295;;;;;
29242,36875;;;;;
28767,25252;;;;;
29066,22034;;;;;
28306,72021;;;;;
31481,93513;;;;;
30640,75506;;;;;
29388,41955;;;;;
26392,73255;;;;;
28762,38028;;;;;
28866,31678;;;;;
29862,00762;;;;;
31750,88155;;;;;
31191,27021;;;;;
30077,8154;;;;;
30565,8713;;;;;
32232,21394;;;;;
33768,12066;;;;;
31710,66281;;;;;
27314,57048;;;;;
30311,40886;;;;;
29495,91587;;;;;
29236,10947;;;;;
27453,11527;;;;;
30303,36346;;;;;
29949,32605;;;;;
30726,71045;;;;;
28950,62682;;;;;
30879,81098;;;;;
29312,53917;;;;;
32680,6508;;;;;
27616,23817;;;;;
28815,9252;;;;;
24668,14796;;;;;
30904,72616;;;;;
28115,55272;;;;;
32055,51202;;;;;
29236,91576;;;;;
30003,52992;;;;;
28449,47155;;;;;
31525,75552;;;;;
28781,25704;;;;;
28155,4481;;;;;
28434,45408;;;;;
30249,47392;;;;;
29349,35232;;;;;
28559,14989;;;;;
30639,67533;;;;;
30964,29779;;;;;
28507,20342;;;;;
28147,38428;;;;;
29280,99976;;;;;
29839,30296;;;;;
29473,67896;;;;;
25684,5194;;;;;
29829,95863;;;;;
28630,22577;;;;;
30128,19764;;;;;
31829,56474;;;;;
28251,99251;;;;;
31663,29496;;;;;
29588,06383;;;;;
31781,63403;;;;;
28651,63781;;;;;
29458,73116;;;;;
31204,71824;;;;;
30224,85126;;;;;
30411,89026;;;;;
30612,94602;;;;;
29187,32498;;;;;
32784,27876;;;;;
30711,0163;;;;;
31060,46528;;;;;
31312,39202;;;;;
27242,01585;;;;;
26908,5579;;;;;
31567,63535;;;;;
29527,64694;;;;;
28972,15285;;;;;
32005,32891;;;;;
29007,7123;;;;;
30585,93621;;;;;
31526,45978;;;;;
29231,46134;;;;;
28948,22516;;;;;
28998,03239;;;;;
29976,38486;;;;;
29831,42814;;;;;
30224,33063;;;;;
31061,65239;;;;;
28822,67547;;;;;
28366,23015;;;;;
32008,27212;;;;;
29095,92715;;;;;
27710,29563;;;;;
32880,17424;;;;;
27337,43436;;;;;
28405,71904;;;;;
29080,18993;;;;;
30915,31941;;;;;
29062,32713;;;;;
30871,59694;;;;;
29059,94039;;;;;
29347,00215;;;;;
31271,84616;;;;;
28900,54915;;;;;
31636,38557;;;;;
28301,88118;;;;;
29771,01719;;;;;
30143,9479;;;;;
30405,95219;;;;;
28205,71572;;;;;
31893,4044;;;;;
