510432,9172;;BEST;WORST;AVG;STD
461223,9412;;;;;
518003,6755;;;;;
504757,9751;;;;;
479135,006;;;;;
488921,9111;;;;;
492403,6044;;;;;
502566,3562;;;;;
494099,4593;;;;;
494399,1468;;;;;
496375,5432;;;;;
495896,5664;;;;;
508045,3372;;;;;
517505,7648;;;;;
486937,9389;;;;;
483160,4166;;;;;
512593,888;;;;;
535629,4236;;;;;
506649,8492;;;;;
515756,3544;;;;;
487711,7107;;;;;
484197,6111;;;;;
517672,6762;;;;;
468234,0106;;;;;
503148,5499;;;;;
490096,5764;;;;;
527844,3694;;;;;
516979,1463;;;;;
514583,9361;;;;;
494496,3211;;;;;
482380,4569;;;;;
487650,3067;;;;;
481851,6768;;;;;
518529,9368;;;;;
476843,6911;;;;;
489860,721;;;;;
509642,1332;;;;;
520711,5971;;;;;
500784,3701;;;;;
493992,9791;;;;;
494027,8891;;;;;
508976,8911;;;;;
480300,8052;;;;;
489357,988;;;;;
478432,7191;;;;;
500251,1091;;;;;
498219,7948;;;;;
512031,3797;;;;;
508303,5957;;;;;
498140,392;;;;;
507438,9023;;;;;
514989,5913;;;;;
502979,5866;;;;;
487047,3931;;;;;
517129,3338;;;;;
514429,476;;;;;
498808,5775;;;;;
491213,9908;;;;;
494675,7287;;;;;
503259,7249;;;;;
504559,7967;;;;;
505660,821;;;;;
475222,9006;;;;;
504631,7309;;;;;
505251,3467;;;;;
503488,4916;;;;;
453123,9099;;;;;
493883,6223;;;;;
527569,6411;;;;;
510433,2384;;;;;
514332,1921;;;;;
506254,4785;;;;;
484912,6625;;;;;
467575,7069;;;;;
469288,1144;;;;;
507396,5492;;;;;
477154,9725;;;;;
495923,8489;;;;;
510879,5389;;;;;
517387,0224;;;;;
490749,1314;;;;;
483612,7292;;;;;
486957,5517;;;;;
458029,6081;;;;;
463587,1466;;;;;
484787,9221;;;;;
502468,0231;;;;;
476034,1583;;;;;
508637,8447;;;;;
488890,7965;;;;;
458957,385;;;;;
505211,9413;;;;;
498427,144;;;;;
505762,3787;;;;;
474504,8608;;;;;
508761,2647;;;;;
475031,589;;;;;
498288,3348;;;;;
504917,9067;;;;;
501537,2999;;;;;
502974,1399;;;;;
502715,7368;;;;;
500522,762;;;;;
471109,5883;;;;;
471445,0384;;;;;
502987,9398;;;;;
492911,2518;;;;;
504087,6744;;;;;
486082,2855;;;;;
512406,8095;;;;;
517633,248;;;;;
498238,5167;;;;;
492071,2293;;;;;
489073,7488;;;;;
491004,3463;;;;;
504263,958;;;;;
489493,3409;;;;;
507861,1955;;;;;
475863,0973;;;;;
504479,7485;;;;;
488836,8904;;;;;
505812,5881;;;;;
516785,7466;;;;;
494398,016;;;;;
493629,0496;;;;;
508918,7812;;;;;
485692,5423;;;;;
496133,4751;;;;;
504867,3148;;;;;
491981,753;;;;;
491608,4978;;;;;
503915,5957;;;;;
483297,7193;;;;;
487608,021;;;;;
471239,9174;;;;;
501596,6534;;;;;
490931,6309;;;;;
470735,4862;;;;;
473706,9744;;;;;
501591,4502;;;;;
453344,9939;;;;;
483656,8908;;;;;
503098,0517;;;;;
514205,1421;;;;;
491180,2886;;;;;
507281,8743;;;;;
506136,7264;;;;;
520550,1561;;;;;
494317,9575;;;;;
512471,7464;;;;;
506410,8521;;;;;
501561,4091;;;;;
